id,gene_id,description,developmental_type
9002,ENSG00000236152,MRPS36P1,NA
9003,ENSG00000237665,GRM7-AS2,NA
9004,ENSG00000236202,GRM7-AS1,NA
9005,ENSG00000270207,RP11-157E16.1,NA
9006,ENSG00000227110,LMCD1-AS1,NA
9007,ENSG00000228351,AC018832.1,NA
9008,ENSG00000253081,RNU4ATAC17P,NA
9009,ENSG00000231401,AC023481.1,NA
9010,ENSG00000071282,LMCD1,Tbio
9011,ENSG00000224884,AC034187.2,NA
9012,ENSG00000125046,SSUH2,Tbio
9013,ENSG00000215160,OR7E122P,NA
9014,ENSG00000182533,CAV3,Tbio
9015,ENSG00000180914,OXTR,Tclin
9016,ENSG00000070950,RAD18,Tbio
9017,ENSG00000281863,SNORA43,NA
9018,ENSG00000196220,SRGAP3,Tbio
9019,ENSG00000224808,SRGAP3-AS1,NA
9020,ENSG00000228723,SRGAP3-AS2,NA
9021,ENSG00000227929,SRGAP3-AS3,NA
9022,ENSG00000235830,SRGAP3-AS4,NA
9023,ENSG00000254485,RP11-380O24.1,NA
9024,ENSG00000214041,PGAM1P4,NA
9025,ENSG00000134077,THUMPD3,Tdark
9026,ENSG00000206573,THUMPD3-AS1,NA
9027,ENSG00000168137,SETD5,Tbio
9028,ENSG00000156959,LHFPL4,Tdark
9029,ENSG00000235338,DUSP5P2,NA
9030,ENSG00000163719,MTMR14,Tbio
9031,ENSG00000144550,CPNE9,Tbio
9032,ENSG00000156983,BRPF1,Tchem
9033,ENSG00000114026,OGG1,Tchem
9034,ENSG00000134072,CAMK1,Tchem
9035,ENSG00000171148,TADA3,Tbio
9036,ENSG00000241553,ARPC4,Tbio
9037,ENSG00000214021,TTLL3,Tbio
9038,ENSG00000269886,RP11-266J6.2,NA
9039,ENSG00000156990,RPUSD3,Tdark
9040,ENSG00000187288,CIDEC,Tbio
9041,ENSG00000171135,JAGN1,Tbio
9042,ENSG00000163701,IL17RE,Tbio
9043,ENSG00000163702,IL17RC,Tclin
9044,ENSG00000212327,RNU6-882P,NA
9045,ENSG00000163703,CRELD1,Tbio
9046,ENSG00000269894,RP11-1020A11.1,NA
9047,ENSG00000163704,PRRT3,Tdark
9048,ENSG00000230082,PRRT3-AS1,NA
9049,ENSG00000269982,RP11-1020A11.2,NA
9050,ENSG00000125037,EMC3,Tbio
9051,ENSG00000180385,EMC3-AS1,NA
9052,ENSG00000232901,CYCSP10,NA
9053,ENSG00000206567,AC022007.5,NA
9054,ENSG00000186162,CIDECP,NA
9055,ENSG00000144554,FANCD2,Tbio
9056,ENSG00000201182,RNU6-670P,NA
9057,ENSG00000229217,CYCSP11,NA
9058,ENSG00000163705,FANCD2OS,Tdark
9059,ENSG00000254999,BRK1,Tbio
9060,ENSG00000134086,VHL,Tchem
9061,ENSG00000134070,IRAK2,Tbio
9062,ENSG00000157014,TATDN2,Tdark
9063,ENSG00000231177,LINC00852,NA
9064,ENSG00000157017,GHRL,Tbio
9065,ENSG00000240288,GHRLOS,NA
9066,ENSG00000157020,SEC13,Tbio
9067,ENSG00000157087,ATP2B2,Tbio
9068,ENSG00000264534,MIR378B,NA
9069,ENSG00000216135,MIR885,NA
9070,ENSG00000236999,ATP2B2-IT1,NA
9071,ENSG00000224771,ATP2B2-IT2,NA
9072,ENSG00000226567,LINC00606,NA
9073,ENSG00000230599,AC018495.3,NA
9074,ENSG00000132164,SLC6A11,Tchem
9075,ENSG00000157103,SLC6A1,Tclin
9076,ENSG00000232287,SLC6A1-AS1,NA
9077,ENSG00000196639,HRH1,Tclin
9078,ENSG00000213964,CHCHD4P4,NA
9079,ENSG00000197548,ATG7,Tchem
9080,ENSG00000226621,AC083855.5,NA
9081,ENSG00000235240,AC026185.1,NA
9082,ENSG00000270531,RP11-169K17.2,NA
9083,ENSG00000144560,VGLL4,Tbio
9084,ENSG00000271716,RP11-169K17.4,NA
9085,ENSG00000272483,RP11-169K17.3,NA
9086,ENSG00000144559,TAMM41,Tbio
9087,ENSG00000230342,FANCD2P2,NA
9088,ENSG00000224263,CYCSP12,NA
9089,ENSG00000225275,NUP210P2,NA
9090,ENSG00000231897,MARK2P14,NA
9091,ENSG00000251038,AC090958.5,NA
9092,ENSG00000263988,RN7SL147P,NA
9093,ENSG00000157152,SYN2,Tbio
9094,ENSG00000226642,ACTG1P12,NA
9095,ENSG00000157150,TIMP4,Tbio
9096,ENSG00000233026,MTCO1P5,NA
9097,ENSG00000236062,GSTM5P1,NA
9098,ENSG00000132170,PPARG,Tclin
9099,ENSG00000225026,AC091492.2,NA
9100,ENSG00000154743,TSEN2,Tbio
9101,ENSG00000200114,RNA5SP123,NA
9102,ENSG00000251774,RNU6-377P,NA
9103,ENSG00000225526,MKRN2OS,Tdark
9104,ENSG00000075975,MKRN2,Tbio
9105,ENSG00000274514,Metazoa_SRP,NA
9106,ENSG00000132155,RAF1,Tclin
9107,ENSG00000233252,CRIP1P1,NA
9108,ENSG00000088726,TMEM40,Tdark
9109,ENSG00000213943,KRT18P17,NA
9110,ENSG00000144712,CAND2,Tbio
9111,ENSG00000272263,RP11-767C1.2,NA
9112,ENSG00000144713,RPL32,Tbio
9113,ENSG00000232746,LINC02022,NA
9114,ENSG00000144711,IQSEC1,Tbio
9115,ENSG00000231362,RP11-715I4.1,NA
9116,ENSG00000132182,NUP210,Tbio
9117,ENSG00000238138,AC027124.3,NA
9118,ENSG00000223398,AC027124.2,NA
9119,ENSG00000244502,HDAC11-AS1,NA
9120,ENSG00000163517,HDAC11,Tclin
9121,ENSG00000163520,FBLN2,Tbio
9122,ENSG00000224514,LINC00620,NA
9123,ENSG00000154764,WNT7A,Tbio
9124,ENSG00000233121,VN1R20P,NA
9125,ENSG00000275340,FGD5P1,NA
9126,ENSG00000180438,TPRXL,Tdark
9127,ENSG00000224752,VN1R21P,NA
9128,ENSG00000163528,CHCHD4,Tbio
9129,ENSG00000170876,TMEM43,Tbio
9130,ENSG00000228242,AC093495.4,NA
9131,ENSG00000154767,XPC,Tbio
9132,ENSG00000170860,LSM3,Tbio
9133,ENSG00000255021,RP11-536I6.2,NA
9134,ENSG00000251576,LINC01267,NA
9135,ENSG00000199609,RNA5SP124,NA
9136,ENSG00000131389,SLC6A6,Tbio
9137,ENSG00000144596,GRIP2,Tdark
9138,ENSG00000207163,RNU6-905P,NA
9139,ENSG00000234123,RHBDF1P1,NA
9140,ENSG00000283392,RP11-588H7.1,NA
9141,ENSG00000235629,AC090952.5,NA
9142,ENSG00000154781,CCDC174,Tdark
9143,ENSG00000131379,C3orf20,Tdark
9144,ENSG00000230172,AC090957.2,NA
9145,ENSG00000260902,LINC02011,NA
9146,ENSG00000154783,FGD5,Tbio
9147,ENSG00000225733,FGD5-AS1,NA
9148,ENSG00000177463,NR2C2,Tchem
9149,ENSG00000131368,MRPS25,Tdark
9150,ENSG00000131381,RBSN,Tbio
9151,ENSG00000228874,AC090954.5,NA
9152,ENSG00000227578,RPS3AP53,NA
9153,ENSG00000230524,COL6A4P1,NA
9154,ENSG00000131375,CAPN7,Tbio
9155,ENSG00000224660,SH3BP5-AS1,NA
9156,ENSG00000131370,SH3BP5,Tbio
9157,ENSG00000201162,RNU6-454P,NA
9158,ENSG00000226427,HMGN2P7,NA
9159,ENSG00000206562,METTL6,Tdark
9160,ENSG00000144597,EAF1,Tbio
9161,ENSG00000206926,RNU6-1024P,NA
9162,ENSG00000249786,EAF1-AS1,NA
9163,ENSG00000206561,COLQ,Tbio
9164,ENSG00000263573,MIR4270,NA
9165,ENSG00000241064,RN7SL110P,NA
9166,ENSG00000131373,HACL1,Tbio
9167,ENSG00000169814,BTD,Tbio
9168,ENSG00000206560,ANKRD28,Tbio
9169,ENSG00000264354,MIR3134,NA
9170,ENSG00000279465,RP11-44D5.2,NA
9171,ENSG00000270409,RP11-44D5.1,NA
9172,ENSG00000263740,RN7SL4P,NA
9173,ENSG00000207815,MIR563,NA
9174,ENSG00000224728,IMPDH1P8,NA
9175,ENSG00000131386,GALNT15,Tbio
9176,ENSG00000154813,DPH3,Tdark
9177,ENSG00000154814,OXNAD1,Tdark
9178,ENSG00000270739,RP11-608O8.2,NA
9179,ENSG00000131378,RFTN1,Tbio
9180,ENSG00000271964,RP11-415F23.2,NA
9181,ENSG00000272498,RP11-415F23.3,NA
9182,ENSG00000272529,RP11-415F23.4,NA
9183,ENSG00000269391,RP11-194G10.3,NA
9184,ENSG00000233570,LINC00690,NA
9185,ENSG00000092345,DAZL,Tbio
9186,ENSG00000229271,AC091493.2,NA
9187,ENSG00000224039,CDYLP1,NA
9188,ENSG00000154822,PLCL2,Tbio
9189,ENSG00000226441,PLCL2-AS1,NA
9190,ENSG00000131374,TBC1D5,Tbio
9191,ENSG00000231780,AC090960.1,NA
9192,ENSG00000227309,AC140076.1,NA
9193,ENSG00000271841,RNU7-10P,NA
9194,ENSG00000233133,AC104451.2,NA
9195,ENSG00000213383,AC104297.1,NA
9196,ENSG00000214286,PDCL3P3,NA
9197,ENSG00000226238,AC132807.1,NA
9198,ENSG00000274840,RP11-320G10.1,NA
9199,ENSG00000182568,SATB1,Tbio
9200,ENSG00000272477,RP11-158G18.1,NA
9201,ENSG00000228956,SATB1-AS1,NA
9202,ENSG00000236570,RAD23BP1,NA
9203,ENSG00000251761,RNU6-138P,NA
9204,ENSG00000183960,KCNH8,Tclin
9205,ENSG00000271898,MIR4791,NA
9206,ENSG00000163576,EFHB,Tdark
9207,ENSG00000232953,HSPA8P18,NA
9208,ENSG00000144566,RAB5A,Tbio
9209,ENSG00000183977,PP2D1,Tdark
9210,ENSG00000201545,RNU4-85P,NA
9211,ENSG00000230697,SAP18P3,NA
9212,ENSG00000229468,RPL39P18,NA
9213,ENSG00000114166,KAT2B,Tchem
9214,ENSG00000266745,MIR3135A,NA
9215,ENSG00000129810,SGO1,Tbio
9216,ENSG00000231304,SGO1-AS1,NA
9217,ENSG00000199577,RNU6-822P,NA
9218,ENSG00000261734,RP11-669C19.1,NA
9219,ENSG00000206807,RNU6-815P,NA
9220,ENSG00000282987,RP11-901H12.1,NA
9221,ENSG00000236380,VENTXP7,NA
9222,ENSG00000151789,ZNF385D,Tdark
9223,ENSG00000225542,ZNF385D-AS1,NA
9224,ENSG00000223351,ZNF385D-AS2,NA
9225,ENSG00000132967,HMGB1P5,NA
9226,ENSG00000234723,AC092421.1,NA
9227,ENSG00000271235,RP11-1037D22.1,NA
9228,ENSG00000226183,RANP7,NA
9229,ENSG00000231915,SALL4P5,NA
9230,ENSG00000215016,RPL24P7,NA
9231,ENSG00000233153,UBE2E2-AS1,NA
9232,ENSG00000182247,UBE2E2,Tbio
9233,ENSG00000206728,Y_RNA,NA
9234,ENSG00000228171,AC121251.1,NA
9235,ENSG00000252562,RNU6-922P,NA
9236,ENSG00000212269,RNU6-788P,NA
9237,ENSG00000223791,UBE2E1-AS1,NA
9238,ENSG00000170142,UBE2E1,Tbio
9239,ENSG00000231395,ARL4AP4,NA
9240,ENSG00000197885,NKIRAS1,Tbio
9241,ENSG00000174748,RPL15,Tbio
9242,ENSG00000174738,NR1D2,Tchem
9243,ENSG00000224074,LINC00691,NA
9244,ENSG00000151090,THRB,Tclin
9245,ENSG00000229756,RPL31P20,NA
9246,ENSG00000224822,THRB-IT1,NA
9247,ENSG00000228791,THRB-AS1,NA
9248,ENSG00000272554,RP11-317L10.1,NA
9249,ENSG00000265028,MIR4792,NA
9250,ENSG00000233544,EIF3KP2,NA
9251,ENSG00000237838,AC133680.1,NA
9252,ENSG00000244404,RN7SL216P,NA
9253,ENSG00000201713,RNA5SP125,NA
9254,ENSG00000077092,RARB,Tclin
9255,ENSG00000213877,CFL1P7,NA
9256,ENSG00000201962,RNA5SP126,NA
9257,ENSG00000229421,AC133141.1,NA
9258,ENSG00000272166,SNORD5,NA
9259,ENSG00000077097,TOP2B,Tclin
9260,ENSG00000275227,uc_338,NA
9261,ENSG00000283971,MIR4442,NA
9262,ENSG00000238225,CRIP1P2,NA
9263,ENSG00000151092,NGLY1,Tbio
9264,ENSG00000213872,AC092798.2,NA
9265,ENSG00000213871,TAF9BP1,NA
9266,ENSG00000151093,OXSM,Tbio
9267,ENSG00000230891,LINC00692,NA
9268,ENSG00000234158,RPEP2,NA
9269,ENSG00000237603,HMGB3P12,NA
9270,ENSG00000230465,VENTXP4,NA
9271,ENSG00000225386,AC099754.1,NA
9272,ENSG00000179796,LRRC3B,Tbio
9273,ENSG00000234165,AC114877.3,NA
9274,ENSG00000163491,NEK10,Tchem
9275,ENSG00000224237,MINOS1P3,NA
9276,ENSG00000207251,RNU6-342P,NA
9277,ENSG00000033867,SLC4A7,Tbio
9278,ENSG00000227523,RPS20P15,NA
9279,ENSG00000230807,AC099535.4,NA
9280,ENSG00000201033,RNU1-96P,NA
9281,ENSG00000232167,AC137675.1,NA
9282,ENSG00000238912,Y_RNA,NA
9283,ENSG00000223968,AC098614.1,NA
9284,ENSG00000213846,AC098614.2,NA
9285,ENSG00000271943,RP11-222K16.1,NA
9286,ENSG00000232766,AC098614.3,NA
9287,ENSG00000272282,LINC02084,NA
9288,ENSG00000163508,EOMES,Tbio
9289,ENSG00000225548,LINC01980,NA
9290,ENSG00000229243,LINC01981,NA
9291,ENSG00000235493,LINC01967,NA
9292,ENSG00000187118,CMC1,Tdark
9293,ENSG00000163512,AZI2,Tbio
9294,ENSG00000206559,ZCWPW2,Tdark
9295,ENSG00000234048,FAM96AP1,NA
9296,ENSG00000230480,AC093142.2,NA
9297,ENSG00000144642,RBMS3,Tbio
9298,ENSG00000215004,MESTP4,NA
9299,ENSG00000235904,RBMS3-AS3,NA
9300,ENSG00000226216,RPS12P5,NA
9301,ENSG00000203506,RBMS3-AS2,NA
9302,ENSG00000227795,MTND4LP9,NA
9303,ENSG00000235593,RBMS3-AS1,NA
9304,ENSG00000227260,LINC01985,NA
9305,ENSG00000227549,AC116035.2,NA
9306,ENSG00000163513,TGFBR2,Tchem
9307,ENSG00000224618,AC096921.2,NA
9308,ENSG00000261468,RP11-1024P17.1,NA
9309,ENSG00000144644,GADL1,Tbio
9310,ENSG00000265376,MIR466,NA
9311,ENSG00000213854,CNN2P6,NA
9312,ENSG00000222983,RNA5SP127,NA
9313,ENSG00000230111,AC115283.1,NA
9314,ENSG00000227339,THRAP3P1,NA
9315,ENSG00000163527,STT3B,Tbio
9316,ENSG00000144645,OSBPL10,Tbio
9317,ENSG00000232490,OSBPL10-AS1,NA
9318,ENSG00000223965,ZNF587P1,NA
9319,ENSG00000197385,ZNF860,Tdark
9320,ENSG00000235670,RPL21P40,NA
9321,ENSG00000201701,SNORA25,NA
9322,ENSG00000252398,Y_RNA,NA
9323,ENSG00000251590,NIFKP7,NA
9324,ENSG00000152642,GPD1L,Tbio
9325,ENSG00000236732,AC094019.4,NA
9326,ENSG00000237433,RPSAP11,NA
9327,ENSG00000261572,RP11-384L8.1,NA
9328,ENSG00000170293,CMTM8,Tbio
9329,ENSG00000270377,RP11-384L8.2,NA
9330,ENSG00000234737,KRT18P15,NA
9331,ENSG00000153551,CMTM7,Tbio
9332,ENSG00000091317,CMTM6,Tbio
9333,ENSG00000276147,MIR548AY,NA
9334,ENSG00000213849,AC104306.1,NA
9335,ENSG00000144635,DYNC1LI1,Tbio
9336,ENSG00000226955,AC104306.4,NA
9337,ENSG00000231552,IGBP1P3,NA
9338,ENSG00000237676,RPL30P4,NA
9339,ENSG00000182973,CNOT10,Tdark
9340,ENSG00000251224,CNOT10-AS1,NA
9341,ENSG00000213842,SUGT1P2,NA
9342,ENSG00000227337,RPL23AP43,NA
9343,ENSG00000206557,TRIM71,Tbio
9344,ENSG00000183813,CCR4,Tclin
9345,ENSG00000170266,GLB1,Tchem
9346,ENSG00000223899,SEC13P1,NA
9347,ENSG00000235424,SUMO2P10,NA
9348,ENSG00000188167,TMPPE,Tdark
9349,ENSG00000275090,RN7SL296P,NA
9350,ENSG00000170275,CRTAP,Tbio
9351,ENSG00000173705,SUSD5,Tdark
9352,ENSG00000230119,AC123900.2,NA
9353,ENSG00000153558,FBXL2,Tbio
9354,ENSG00000153560,UBP1,Tbio
9355,ENSG00000252700,RNU7-110P,NA
9356,ENSG00000202175,RNA5SP128,NA
9357,ENSG00000163539,CLASP2,Tbio
9358,ENSG00000238008,COX6CP10,NA
9359,ENSG00000228112,AC112220.2,NA
9360,ENSG00000227707,SDAD1P3,NA
9361,ENSG00000271324,RP11-10C24.2,NA
9362,ENSG00000271643,RP11-10C24.3,NA
9363,ENSG00000271020,RP11-10C24.1,NA
9364,ENSG00000170248,PDCD6IP,Tbio
9365,ENSG00000226320,LINC01811,NA
9366,ENSG00000236452,AC123023.1,NA
9367,ENSG00000227498,AC018359.3,NA
9368,ENSG00000235534,FECHP1,NA
9369,ENSG00000228767,KRT8P18,NA
9370,ENSG00000212442,RNU6-243P,NA
9371,ENSG00000172995,ARPP21,Tbio
9372,ENSG00000230830,ARPP21-AS1,NA
9373,ENSG00000207625,MIR128-2,NA
9374,ENSG00000226489,AC104308.2,NA
9375,ENSG00000236158,RFC3P1,NA
9376,ENSG00000144681,STAC,Tbio
9377,ENSG00000231382,NBPF21P,NA
9378,ENSG00000201315,RN7SKP227,NA
9379,ENSG00000163673,DCLK3,Tchem
9380,ENSG00000230067,HSPD1P6,NA
9381,ENSG00000279727,LINC02033,NA
9382,ENSG00000281100,RP11-640L9.2,NA
9383,ENSG00000168016,TRANK1,Tdark
9384,ENSG00000234073,AC011816.1,NA
9385,ENSG00000210181,RNU6ATAC4P,NA
9386,ENSG00000272334,RP11-129K12.1,NA
9387,ENSG00000236165,PRADC1P1,NA
9388,ENSG00000178567,EPM2AIP1,Tdark
9389,ENSG00000076242,MLH1,Tbio
9390,ENSG00000224858,RPL29P11,NA
9391,ENSG00000093167,LRRFIP2,Tbio
9392,ENSG00000206645,Y_RNA,NA
9393,ENSG00000225558,UBE2D3P2,NA
9394,ENSG00000199594,RNU6-1301P,NA
9395,ENSG00000224080,UBE2FP1,NA
9396,ENSG00000271993,RP11-285J16.1,NA
9397,ENSG00000231449,AC097359.2,NA
9398,ENSG00000271653,RP11-259K5.1,NA
9399,ENSG00000270194,RP11-259K5.2,NA
9400,ENSG00000144674,GOLGA4,Tbio
9401,ENSG00000230409,TCEA1P2,NA
9402,ENSG00000222208,RNA5SP129,NA
9403,ENSG00000198590,C3orf35,NA
9404,ENSG00000144668,ITGA9,Tbio
9405,ENSG00000239105,RNU7-73P,NA
9406,ENSG00000235257,ITGA9-AS1,NA
9407,ENSG00000235482,RPL21P135,NA
9408,ENSG00000236411,NDUFAF4P3,NA
9409,ENSG00000144677,CTDSPL,Tbio
9410,ENSG00000199075,MIR26A1,NA
9411,ENSG00000136059,VILL,Tbio
9412,ENSG00000187091,PLCD1,Tchem
9413,ENSG00000200579,Y_RNA,NA
9414,ENSG00000008226,DLEC1,Tbio
9415,ENSG00000231668,PPP2R2DP1,NA
9416,ENSG00000060971,ACAA1,Tbio
9417,ENSG00000201965,Y_RNA,NA
9418,ENSG00000172936,MYD88,Tbio
9419,ENSG00000172939,OXSR1,Tbio
9420,ENSG00000172940,SLC22A13,Tbio
9421,ENSG00000237982,RP11-815I22.1,NA
9422,ENSG00000144671,SLC22A14,Tdark
9423,ENSG00000199514,RNU6-235P,NA
9424,ENSG00000230123,DLEC1P1,NA
9425,ENSG00000093217,XYLB,Tbio
9426,ENSG00000229589,ACVR2B-AS1,NA
9427,ENSG00000114739,ACVR2B,Tchem
9428,ENSG00000157036,EXOG,Tbio
9429,ENSG00000207512,Y_RNA,NA
9430,ENSG00000230683,DDTP1,NA
9431,ENSG00000232439,RPL18AP7,NA
9432,ENSG00000183873,SCN5A,Tclin
9433,ENSG00000185313,SCN10A,Tclin
9434,ENSG00000231243,RP11-134J21.1,NA
9435,ENSG00000168356,SCN11A,Tclin
9436,ENSG00000206708,RNU6-1227P,NA
9437,ENSG00000114742,WDR48,Tbio
9438,ENSG00000114745,GORASP1,Tbio
9439,ENSG00000168026,TTC21A,Tdark
9440,ENSG00000284158,MIR6822,NA
9441,ENSG00000144655,CSRNP1,Tbio
9442,ENSG00000283849,RP11-331G2.7,NA
9443,ENSG00000214305,Metazoa_SRP,NA
9444,ENSG00000168334,XIRP1,Tbio
9445,ENSG00000215034,DSTNP4,NA
9446,ENSG00000168329,CX3CR1,Tchem
9447,ENSG00000270367,RP11-331G2.6,NA
9448,ENSG00000179934,CCR8,Tchem
9449,ENSG00000228168,HNRNPA1P21,NA
9450,ENSG00000238267,RP11-241K18.2,NA
9451,ENSG00000223668,EEF1A1P24,NA
9452,ENSG00000144659,SLC25A38,Tbio
9453,ENSG00000168028,RPSA,Tbio
9454,ENSG00000202363,SNORA62,NA
9455,ENSG00000168314,MOBP,Tbio
9456,ENSG00000230757,NFU1P1,NA
9457,ENSG00000170011,MYRIP,Tbio
9458,ENSG00000201570,RNU4-56P,NA
9459,ENSG00000280739,EIF1B-AS1,NA
9460,ENSG00000265327,RN7SL411P,NA
9461,ENSG00000202517,SNORA64,NA
9462,ENSG00000114784,EIF1B,Tbio
9463,ENSG00000223797,ENTPD3-AS1,NA
9464,ENSG00000230274,PGAM1P3,NA
9465,ENSG00000168032,ENTPD3,Tbio
9466,ENSG00000188846,RPL14,Tbio
9467,ENSG00000177873,ZNF619,Tdark
9468,ENSG00000199906,RNU5B-2P,NA
9469,ENSG00000177842,ZNF620,Tdark
9470,ENSG00000172888,ZNF621,Tdark
9471,ENSG00000234067,RPL5P10,NA
9472,ENSG00000226845,EEF1GP3,NA
9473,ENSG00000226302,RP11-528N21.1,NA
9474,ENSG00000229072,HMGN2P24,NA
9475,ENSG00000234287,RP11-761N21.2,NA
9476,ENSG00000231873,RP11-761N21.1,NA
9477,ENSG00000233096,RP11-520A21.1,NA
9478,ENSG00000233919,RP11-372H2.1,NA
9479,ENSG00000275256,MRPS31P1,NA
9480,ENSG00000168036,CTNNB1,Tchem
9481,ENSG00000168038,ULK4,Tbio
9482,ENSG00000252409,SCARNA21,NA
9483,ENSG00000222942,RN7SKP58,NA
9484,ENSG00000223513,ATP6V0E1P2,NA
9485,ENSG00000251986,Y_RNA,NA
9486,ENSG00000212145,U8,NA
9487,ENSG00000234270,RPL36P20,NA
9488,ENSG00000235339,GEMIN2P2,NA
9489,ENSG00000182606,TRAK1,Tbio
9490,ENSG00000229339,RP11-193I22.2,NA
9491,ENSG00000234562,TPMTP2,NA
9492,ENSG00000222872,RNU4-78P,NA
9493,ENSG00000187094,CCK,Tbio
9494,ENSG00000281160,RP11-333B11.1,NA
9495,ENSG00000231280,SALL4P6,NA
9496,ENSG00000229572,EIF4BP4,NA
9497,ENSG00000157093,LYZL4,Tbio
9498,ENSG00000235787,RP11-219I21.1,NA
9499,ENSG00000114812,VIPR1,Tchem
9500,ENSG00000232354,VIPR1-AS1,NA
9501,ENSG00000093183,SEC22C,Tdark
9502,ENSG00000008324,SS18L2,Tdark
9503,ENSG00000114857,NKTR,Tbio
9504,ENSG00000230084,RP4-613B23.1,NA
9505,ENSG00000114853,ZBTB47,Tdark
9506,ENSG00000240203,RN7SL567P,NA
9507,ENSG00000157119,KLHL40,Tbio
9508,ENSG00000010282,HHATL,Tbio
9509,ENSG00000230970,HHATL-AS1,NA
9510,ENSG00000244607,CCDC13,Tbio
9511,ENSG00000173811,CCDC13-AS1,NA
9512,ENSG00000225611,LINC02158,NA
9513,ENSG00000181061,HIGD1A,Tbio
9514,ENSG00000144648,ACKR2,Tbio
9515,ENSG00000235288,RP11-70C1.3,NA
9516,ENSG00000273328,RP11-141M3.6,NA
9517,ENSG00000180432,CYP8B1,Tchem
9518,ENSG00000236459,HNRNPA1P22,NA
9519,ENSG00000182983,ZNF662,Tdark
9520,ENSG00000206552,KRBOX1-AS1,NA
9521,ENSG00000240747,KRBOX1,Tdark
9522,ENSG00000144649,FAM198A,Tdark
9523,ENSG00000232375,RP11-136C24.1,NA
9524,ENSG00000144647,POMGNT2,Tbio
9525,ENSG00000227245,RP11-136C24.2,NA
9526,ENSG00000163788,SNRK,Tchem
9527,ENSG00000241939,RN7SL517P,NA
9528,ENSG00000271941,RP11-188P20.3,NA
9529,ENSG00000234617,SNRK-AS1,NA
9530,ENSG00000160746,ANO10,Tbio
9531,ENSG00000251811,Y_RNA,NA
9532,ENSG00000223916,RP11-353H3.1,NA
9533,ENSG00000011198,ABHD5,Tbio
9534,ENSG00000235886,RP4-672N11.1,NA
9535,ENSG00000271192,RP4-555D20.3,NA
9536,ENSG00000272121,RP4-555D20.4,NA
9537,ENSG00000252980,RNU6-367P,NA
9538,ENSG00000207954,MIR138-1,NA
9539,ENSG00000280435,RP4-555D20.1,NA
9540,ENSG00000261786,RP4-555D20.2,NA
9541,ENSG00000173769,TOPAZ1,Tdark
9542,ENSG00000271937,RP11-424N24.2,NA
9543,ENSG00000179152,TCAIM,Tbio
9544,ENSG00000225873,LINC00694,NA
9545,ENSG00000283036,LINC01988,NA
9546,ENSG00000185219,ZNF445,Tdark
9547,ENSG00000178917,ZNF852,Tdark
9548,ENSG00000214825,EI24P3,NA
9549,ENSG00000277509,RP11-944L7.6,NA
9550,ENSG00000196345,ZKSCAN7,Tbio
9551,ENSG00000236869,RP11-944L7.4,NA
9552,ENSG00000144792,ZNF660,Tdark
9553,ENSG00000214820,MPRIPP1,NA
9554,ENSG00000186448,ZNF197,Tdark
9555,ENSG00000233509,ZNF197-AS1,NA
9556,ENSG00000169981,ZNF35,Tbio
9557,ENSG00000272077,RP11-348P10.2,NA
9558,ENSG00000235805,SOCS5P3,NA
9559,ENSG00000196653,ZNF502,Tbio
9560,ENSG00000186446,ZNF501,Tdark
9561,ENSG00000163807,KIAA1143,Tdark
9562,ENSG00000163808,KIF15,Tchem
9563,ENSG00000169964,TMEM42,Tdark
9564,ENSG00000163810,TGM4,Tbio
9565,ENSG00000235845,RP11-272D20.2,NA
9566,ENSG00000163812,ZDHHC3,Tbio
9567,ENSG00000227123,RPL12P44,NA
9568,ENSG00000075914,EXOSC7,Tbio
9569,ENSG00000163815,CLEC3B,Tbio
9570,ENSG00000252410,RNU5B-3P,NA
9571,ENSG00000163814,CDCP1,Tbio
9572,ENSG00000224094,RPS24P8,NA
9573,ENSG00000249992,TMEM158,Tbio
9574,ENSG00000202268,U3,NA
9575,ENSG00000011376,LARS2,Tbio
9576,ENSG00000232455,LARS2-AS1,NA
9577,ENSG00000144791,LIMD1,Tbio
9578,ENSG00000230530,LIMD1-AS1,NA
9579,ENSG00000211456,SACM1L,Tbio
9580,ENSG00000244357,RN7SL145P,NA
9581,ENSG00000279017,RP11-697K23.3,NA
9582,ENSG00000163817,SLC6A20,Tbio
9583,ENSG00000163818,LZTFL1,Tbio
9584,ENSG00000236930,RP11-852E15.1,NA
9585,ENSG00000173585,CCR9,Tchem
9586,ENSG00000201635,Y_RNA,NA
9587,ENSG00000163820,FYCO1,Tbio
9588,ENSG00000172215,CXCR6,Tchem
9589,ENSG00000173578,XCR1,Tbio
9590,ENSG00000226933,NRBF2P2,NA
9591,ENSG00000229515,FLT1P1,NA
9592,ENSG00000183625,CCR3,Tchem
9593,ENSG00000163823,CCR1,Tchem
9594,ENSG00000236736,UQCRC2P1,NA
9595,ENSG00000121807,CCR2,Tchem
9596,ENSG00000223552,RP11-24F11.2,NA
9597,ENSG00000160791,CCR5,Tclin
9598,ENSG00000121797,CCRL2,Tchem
9599,ENSG00000283646,LINC02009,NA
9600,ENSG00000012223,LTF,Tbio
9601,ENSG00000163825,RTP3,Tbio
9602,ENSG00000163827,LRRC2,Tdark
9603,ENSG00000268324,LRRC2-AS1,NA
9604,ENSG00000241186,TDGF1,Tbio
9605,ENSG00000283473,RP11-509I21.2,NA
9606,ENSG00000251967,SNORD77,NA
9607,ENSG00000178038,ALS2CL,Tbio
