id,gene_id,description,developmental_type
1381,ENSG00000117480,FAAH,Tchem
1384,ENSG00000197587,DMBX1,Tbio
1387,ENSG00000162456,KNCN,Tdark
1388,ENSG00000079277,MKNK1,Tchem
1389,ENSG00000142961,MOB3C,Tdark
1390,ENSG00000123472,ATPAF1,Tbio
1392,ENSG00000186118,TEX38,Tdark
1394,ENSG00000159658,EFCAB14,Tdark
1396,ENSG00000142973,CYP4B1,Tbio
1397,ENSG00000154198,CYP4Z2P,Tdark
1399,ENSG00000187048,CYP4A11,Tbio
1404,ENSG00000186377,CYP4X1,Tbio
1405,ENSG00000186160,CYP4Z1,Tchem
1408,ENSG00000162365,CYP4A22,Tbio
1411,ENSG00000162366,PDZK1IP1,Tbio
1412,ENSG00000162367,TAL1,Tbio
1414,ENSG00000123473,STIL,Tbio
1415,ENSG00000162368,CMPK1,Tchem
1417,ENSG00000186790,FOXE3,Tbio
1419,ENSG00000186564,FOXD2,Tbio
1424,ENSG00000269113,TRABD2B,Tbio
1432,ENSG00000117834,SLC5A9,Tbio
1435,ENSG00000132122,SPATA6,Tbio
1441,ENSG00000186094,AGBL4,Tbio
1442,ENSG00000162373,BEND5,Tdark
1450,ENSG00000162374,ELAVL4,Tbio
1457,ENSG00000142700,DMRTA2,Tbio
1458,ENSG00000185104,FAF1,Tbio
1463,ENSG00000123080,CDKN2C,Tbio
1466,ENSG00000204006,C1orf185,Tdark
1470,ENSG00000123091,RNF11,Tbio
1473,ENSG00000085831,TTC39A,Tdark
1475,ENSG00000085832,EPS15,Tchem
1482,ENSG00000117859,OSBPL9,Tbio
1486,ENSG00000078618,NRDC,Tbio
1491,ENSG00000169213,RAB3B,Tbio
1495,ENSG00000117862,TXNDC12,Tbio
1496,ENSG00000198841,KTI12,Tdark
1499,ENSG00000134717,BTF3L4,Tdark
1500,ENSG00000157077,ZFYVE9,Tbio
1508,ENSG00000154222,CC2D1B,Tbio
1511,ENSG00000085840,ORC1,Tbio
1512,ENSG00000134748,PRPF38A,Tbio
1516,ENSG00000116157,GPX7,Tbio
1518,ENSG00000162377,COA7,Tbio
1521,ENSG00000162378,ZYG11B,Tbio
1525,ENSG00000203995,ZYG11A,Tbio
1527,ENSG00000121310,ECHDC2,Tdark
1530,ENSG00000116171,SCP2,Tchem
1537,ENSG00000174348,PODN,Tbio
1538,ENSG00000162383,SLC1A7,Tchem
1541,ENSG00000157184,CPT2,Tchem
1543,ENSG00000162384,C1orf123,Tdark
1545,ENSG00000162385,MAGOH,Tbio
1547,ENSG00000157193,LRP8,Tbio
1556,ENSG00000143006,DMRTB1,Tdark
1557,ENSG00000174332,GLIS1,Tbio
1559,ENSG00000058804,NDC1,Tbio
1562,ENSG00000058799,YIPF1,Tbio
1563,ENSG00000211452,DIO1,Tclin
1564,ENSG00000081870,HSPB11,Tbio
1565,ENSG00000116212,LRRC42,Tdark
1567,ENSG00000203985,LDLRAD1,Tdark
1568,ENSG00000116209,TMEM59,Tbio
1570,ENSG00000116205,TCEANC2,Tdark
1573,ENSG00000157211,CDCP2,Tdark
1575,ENSG00000215883,CYB5RL,Tdark
1576,ENSG00000116221,MRPL37,Tdark
1577,ENSG00000157216,SSBP3,Tbio
1578,ENSG00000198711,SSBP3-AS1,Tdark
1584,ENSG00000162390,ACOT11,Tbio
1585,ENSG00000162391,FAM151A,Tdark
1587,ENSG00000184313,MROH7,Tdark
1588,ENSG00000243725,TTC4,Tbio
1589,ENSG00000162396,PARS2,Tbio
1590,ENSG00000006555,TTC22,Tdark
1592,ENSG00000162398,LEXM,Tbio
1593,ENSG00000116133,DHCR24,Tchem
1596,ENSG00000143001,TMEM61,Tdark
1597,ENSG00000162399,BSND,Tbio
1598,ENSG00000169174,PCSK9,Tclin
1599,ENSG00000162402,USP24,Tbio
1616,ENSG00000162407,PLPP3,Tbio
1620,ENSG00000162409,PRKAA2,Tchem
1623,ENSG00000157131,C8A,Tbio
1624,ENSG00000021852,C8B,Tbio
1626,ENSG00000173406,DAB1,Tbio
1635,ENSG00000162600,OMA1,Tbio
1638,ENSG00000184292,TACSTD2,Tclin
1640,ENSG00000162601,MYSM1,Tbio
1642,ENSG00000177606,JUN,Tchem
1653,ENSG00000172456,FGGY,Tbio
1656,ENSG00000134709,HOOK1,Tbio
1657,ENSG00000134716,CYP2J2,Tchem
1659,ENSG00000162598,C1orf87,Tbio
1664,ENSG00000162599,NFIA,Tbio
1669,ENSG00000162604,TM2D1,Tdark
1671,ENSG00000132849,PATJ,Tbio
1679,ENSG00000240563,L1TD1,Tbio
1681,ENSG00000132854,KANK4,Tdark
1683,ENSG00000162607,USP1,Tchem
1684,ENSG00000116641,DOCK7,Tbio
1686,ENSG00000132855,ANGPTL3,Tclin
1690,ENSG00000125703,ATG4C,Tbio
1702,ENSG00000187140,FOXD3,Tbio
1706,ENSG00000088035,ALG6,Tbio
1707,ENSG00000142856,ITGB3BP,Tbio
1708,ENSG00000203965,EFCAB7,Tdark
1712,ENSG00000079739,PGM1,Tbio
1714,ENSG00000185483,ROR1,Tbio
1720,ENSG00000177414,UBE2U,Tdark
1722,ENSG00000158966,CACHD1,Tdark
1724,ENSG00000162437,RAVER2,Tbio
1725,ENSG00000162434,JAK1,Tclin
1737,ENSG00000162433,AK4,Tbio
1739,ENSG00000116675,DNAJC6,Tbio
1743,ENSG00000213625,LEPROT,Tbio
1745,ENSG00000116678,LEPR,Tclin
1748,ENSG00000184588,PDE4B,Tclin
1751,ENSG00000118473,SGIP1,Tbio
1754,ENSG00000152760,TCTEX1D1,Tdark
1755,ENSG00000172410,INSL5,Tbio
1756,ENSG00000152763,WDR78,Tdark
1758,ENSG00000198160,MIER1,Tbio
1759,ENSG00000116704,SLC35D1,Tbio
1760,ENSG00000203963,C1orf141,Tdark
1763,ENSG00000162594,IL23R,Tchem
1767,ENSG00000081985,IL12RB2,Tbio
1768,ENSG00000142864,SERBP1,Tbio
1775,ENSG00000116717,GADD45A,Tbio
1776,ENSG00000172380,GNG12,Tbio
1780,ENSG00000162595,DIRAS3,Tbio
1782,ENSG00000116729,WLS,Tbio
1789,ENSG00000116745,RPE65,Tbio
1790,ENSG00000024526,DEPDC1,Tbio
1797,ENSG00000033122,LRRC7,Tbio
1800,ENSG00000229359,PIN1P1,Tdark
1802,ENSG00000066557,LRRC40,Tdark
1804,ENSG00000116754,SRSF11,Tbio
1806,ENSG00000118454,ANKRD13C,Tbio
1807,ENSG00000197568,HHLA3,Tdark
1809,ENSG00000116761,CTH,Tchem
1816,ENSG00000050628,PTGER3,Tclin
1820,ENSG00000132485,ZRANB2,Tbio
1824,ENSG00000172260,NEGR1,Tbio
1840,ENSG00000162620,LRRIQ3,Tdark
1841,ENSG00000254685,FPGT,Tbio
1842,ENSG00000116783,TNNI3K,Tchem
1845,ENSG00000162621,LRRC53,Tdark
1846,ENSG00000178965,ERICH3,Tdark
1849,ENSG00000116791,CRYZ,Tbio
1850,ENSG00000162623,TYW3,Tdark
1854,ENSG00000162624,LHX8,Tbio
1857,ENSG00000137968,SLC44A5,Tdark
1863,ENSG00000117054,ACADM,Tbio
1865,ENSG00000137955,RABGGTB,Tbio
1866,ENSG00000057468,MSH4,Tbio
1867,ENSG00000154007,ASB17,Tbio
1870,ENSG00000184005,ST6GALNAC3,Tbio
1876,ENSG00000117069,ST6GALNAC5,Tbio
1879,ENSG00000142892,PIGK,Tbio
1882,ENSG00000154027,AK5,Tbio
1885,ENSG00000036549,ZZZ3,Tdark
1888,ENSG00000077254,USP33,Tbio
1890,ENSG00000180488,MIGA1,Tbio
1895,ENSG00000235927,NEXN-AS1,Tdark
1896,ENSG00000162614,NEXN,Tbio
1897,ENSG00000162613,FUBP1,Tbio
1898,ENSG00000162616,DNAJB4,Tbio
1901,ENSG00000137960,GIPC2,Tbio
1907,ENSG00000122420,PTGFR,Tclin
1910,ENSG00000137959,IFI44L,Tbio
1911,ENSG00000137965,IFI44,Tbio
1914,ENSG00000162618,ADGRL4,Tbio
1933,ENSG00000117114,ADGRL2,Tbio
1948,ENSG00000137941,TTLL7,Tbio
1952,ENSG00000142875,PRKACB,Tchem
1956,ENSG00000203943,SAMD13,Tdark
1959,ENSG00000137976,DNASE2B,Tbio
1960,ENSG00000117133,RPF1,Tdark
1961,ENSG00000174021,GNG5,Tbio
1962,ENSG00000122432,SPATA1,Tdark
1963,ENSG00000117151,CTBS,Tbio
1964,ENSG00000180869,LINC01555,Tdark
1966,ENSG00000117155,SSX2IP,Tbio
1967,ENSG00000171517,LPAR3,Tchem
1968,ENSG00000153898,MCOLN2,Tchem
1969,ENSG00000162643,WDR63,Tdark
1970,ENSG00000055732,MCOLN3,Tchem
1973,ENSG00000097096,SYDE2,Tdark
1974,ENSG00000162642,C1orf52,Tdark
1976,ENSG00000142867,BCL10,Tbio
1978,ENSG00000153904,DDAH1,Tchem
1983,ENSG00000142871,CYR61,Tbio
1986,ENSG00000117174,ZNHIT6,Tbio
1987,ENSG00000171502,COL24A1,Tbio
1990,ENSG00000122417,ODF2L,Tdark
1993,ENSG00000137975,CLCA2,Tbio
1994,ENSG00000016490,CLCA1,Tbio
1995,ENSG00000016602,CLCA4,Tbio
1998,ENSG00000153923,CLCA3P,Tdark
2000,ENSG00000097033,SH3GLB1,Tbio
2002,ENSG00000183291,SELENOF,Tbio
2003,ENSG00000153936,HS2ST1,Tbio
2009,ENSG00000143013,LMO4,Tbio
2020,ENSG00000065243,PKN2,Tchem
2023,ENSG00000137947,GTF2B,Tbio
2025,ENSG00000137944,KYAT3,Tbio
2026,ENSG00000213516,RBMXL1,Tdark
2027,ENSG00000117226,GBP3,Tbio
2029,ENSG00000117228,GBP1,Tbio
2031,ENSG00000162645,GBP2,Tbio
2032,ENSG00000213512,GBP7,Tbio
2033,ENSG00000162654,GBP4,Tbio
2034,ENSG00000154451,GBP5,Tbio
2037,ENSG00000183347,GBP6,Tbio
2040,ENSG00000197147,LRRC8B,Tbio
2043,ENSG00000171488,LRRC8C,Tbio
2047,ENSG00000171492,LRRC8D,Tbio
2051,ENSG00000162664,ZNF326,Tbio
2055,ENSG00000143032,BARHL2,Tbio
2060,ENSG00000122482,ZNF644,Tbio
2062,ENSG00000162669,HFM1,Tbio
2065,ENSG00000097046,CDC7,Tchem
2069,ENSG00000069702,TGFBR3,Tbio
2071,ENSG00000137948,BRDT,Tchem
2072,ENSG00000172031,EPHX4,Tbio
2074,ENSG00000230667,SETSIP,Tdark
2075,ENSG00000284413,BTBD8,Tdark
2078,ENSG00000069712,KIAA1107,Tdark
2081,ENSG00000203910,C1orf146,Tdark
2083,ENSG00000174842,GLMN,Tbio
2084,ENSG00000122484,RPAP2,Tbio
2086,ENSG00000162676,GFI1,Tbio
2087,ENSG00000067208,EVI5,Tbio
2094,ENSG00000122406,RPL5,Tbio
2095,ENSG00000154511,FAM69A,Tdark
2105,ENSG00000143033,MTF2,Tbio
2106,ENSG00000117500,TMED5,Tdark
2107,ENSG00000122483,CCDC18,Tdark
2112,ENSG00000117505,DR1,Tbio
2115,ENSG00000137942,FNBP1L,Tbio
2117,ENSG00000137936,BCAR3,Tbio
2122,ENSG00000067334,DNTTIP2,Tdark
2123,ENSG00000023909,GCLM,Tbio
2133,ENSG00000198691,ABCA4,Tbio
2135,ENSG00000137962,ARHGAP29,Tbio
2141,ENSG00000117528,ABCD3,Tbio
2142,ENSG00000117525,F3,Tchem
2147,ENSG00000143036,SLC44A3,Tbio
2148,ENSG00000117519,CNN3,Tbio
2150,ENSG00000172339,ALG14,Tbio
2152,ENSG00000152078,TMEM56,Tdark
2156,ENSG00000122481,RWDD3,Tbio
2174,ENSG00000117569,PTBP2,Tbio
2175,ENSG00000188641,DPYD,Tclin
2189,ENSG00000162627,SNX7,Tbio
2190,ENSG00000117598,PLPPR5,Tdark
2193,ENSG00000117600,PLPPR4,Tbio
2196,ENSG00000099260,PALMD,Tbio
2198,ENSG00000156869,FRRS1,Tdark
2202,ENSG00000162688,AGL,Tbio
2204,ENSG00000117620,SLC35A3,Tbio
2207,ENSG00000156875,MFSD14A,Tdark
2209,ENSG00000156876,SASS6,Tbio
2211,ENSG00000122435,TRMT13,Tdark
2212,ENSG00000122477,LRRC39,Tdark
2213,ENSG00000137992,DBT,Tbio
2218,ENSG00000137996,RTCA,Tbio
2222,ENSG00000079335,CDC14A,Tbio
2225,ENSG00000181656,GPR88,Tchem
2229,ENSG00000162692,VCAM1,Tchem
2230,ENSG00000162694,EXTL2,Tbio
2231,ENSG00000162695,SLC30A7,Tbio
2233,ENSG00000117543,DPH5,Tbio
2239,ENSG00000170989,S1PR1,Tclin
2247,ENSG00000118733,OLFM3,Tbio
2253,ENSG00000060718,COL11A1,Tbio
2258,ENSG00000185946,RNPC3,Tbio
2259,ENSG00000240038,AMY2B,Tbio
2260,ENSG00000243480,AMY2A,Tclin
2261,ENSG00000237763,AMY1A,Tchem
2282,ENSG00000198890,PRMT6,Tchem
2283,ENSG00000162631,NTNG1,Tbio
2285,ENSG00000134215,VAV3,Tbio
2289,ENSG00000085491,SLC25A24,Tbio
2291,ENSG00000196427,NBPF4,Tdark
2294,ENSG00000243967,NBPF5P,Tdark
2297,ENSG00000186086,NBPF6,Tdark
2301,ENSG00000162636,FAM102B,Tdark
2302,ENSG00000162639,HENMT1,Tdark
2303,ENSG00000134186,PRPF38B,Tdark
2304,ENSG00000143107,FNDC7,Tdark
2306,ENSG00000116266,STXBP3,Tbio
2308,ENSG00000162641,AKNAD1,Tdark
2310,ENSG00000121957,GPSM2,Tbio
2311,ENSG00000121940,CLCC1,Tbio
2312,ENSG00000085433,WDR47,Tdark
2317,ENSG00000197780,TAF13,Tbio
2319,ENSG00000215717,TMEM167B,Tdark
2322,ENSG00000179902,C1orf194,Tdark
2323,ENSG00000116299,KIAA1324,Tbio
2324,ENSG00000031698,SARS,Tbio
2325,ENSG00000143126,CELSR2,Tbio
2326,ENSG00000134222,PSRC1,Tbio
2327,ENSG00000221986,MYBPHL,Tdark
2328,ENSG00000134243,SORT1,Tchem
2329,ENSG00000143106,PSMA5,Tbio
2330,ENSG00000143028,SYPL2,Tdark
2331,ENSG00000162650,ATXN7L2,Tdark
2332,ENSG00000174151,CYB561D1,Tdark
2333,ENSG00000181754,AMIGO1,Tbio
2334,ENSG00000156097,GPR61,Tbio
2335,ENSG00000065135,GNAI3,Tbio
2337,ENSG00000116337,AMPD2,Tchem
2340,ENSG00000168765,GSTM4,Tbio
2341,ENSG00000213366,GSTM2,Tchem
2342,ENSG00000134184,GSTM1,Tbio
2344,ENSG00000134201,GSTM5,Tbio
2346,ENSG00000134202,GSTM3,Tbio
2347,ENSG00000198758,EPS8L3,Tbio
2352,ENSG00000184371,CSF1,Tbio
2353,ENSG00000168710,AHCYL1,Tchem
2354,ENSG00000143093,STRIP1,Tbio
2356,ENSG00000156150,ALX3,Tbio
2358,ENSG00000186150,UBL4B,Tdark
2359,ENSG00000197106,SLC6A17,Tbio
2363,ENSG00000116396,KCNC4,Tclin
2367,ENSG00000162775,RBM15,Tbio
2369,ENSG00000168679,SLC16A4,Tbio
2371,ENSG00000134248,LAMTOR5,Tbio
2372,ENSG00000143125,PROK1,Tbio
2376,ENSG00000143105,KCNA10,Tclin
2377,ENSG00000177301,KCNA2,Tclin
2379,ENSG00000177272,KCNA3,Tclin
2383,ENSG00000143119,CD53,Tbio
2386,ENSG00000121931,LRIF1,Tdark
2390,ENSG00000156171,DRAM2,Tbio
2391,ENSG00000134255,CEPT1,Tchem
2392,ENSG00000162777,DENND2D,Tbio
2393,ENSG00000064886,CHI3L2,Tbio
2396,ENSG00000134216,CHIA,Tchem
2399,ENSG00000173947,PIFO,Tbio
2403,ENSG00000085465,OVGP1,Tbio
2407,ENSG00000116455,WDR77,Tbio
2410,ENSG00000143110,C1orf162,Tdark
2411,ENSG00000121933,TMIGD3,Tchem
2413,ENSG00000282608,ADORA3,Tchem
2414,ENSG00000116473,RAP1A,Tchem
2420,ENSG00000064703,DDX20,Tbio
2421,ENSG00000171385,KCND3,Tclin
2428,ENSG00000143079,CTTNBP2NL,Tbio
2430,ENSG00000134245,WNT2B,Tbio
2432,ENSG00000007341,ST7L,Tbio
2433,ENSG00000116489,CAPZA1,Tbio
2436,ENSG00000155363,MOV10,Tbio
2438,ENSG00000155366,RHOC,Tbio
2439,ENSG00000155367,PPM1J,Tdark
2441,ENSG00000184599,FAM19A3,Tdark
2443,ENSG00000215866,LINC01356,Tdark
2446,ENSG00000155380,SLC16A1,Tchem
2450,ENSG00000198799,LRIG2,Tbio
2453,ENSG00000081026,MAGI3,Tbio
2456,ENSG00000116793,PHTF1,Tdark
2458,ENSG00000081019,RSBN1,Tbio
2460,ENSG00000134242,PTPN22,Tchem
2462,ENSG00000188761,BCL2L15,Tbio
2463,ENSG00000134262,AP4B1,Tbio
2464,ENSG00000118655,DCLRE1B,Tbio
2466,ENSG00000163349,HIPK1,Tchem
2467,ENSG00000116774,OLFML3,Tbio
2470,ENSG00000134207,SYT6,Tbio
2474,ENSG00000197323,TRIM33,Tchem
2479,ENSG00000116752,BCAS2,Tbio
2480,ENSG00000175984,DENND2C,Tbio
2481,ENSG00000116748,AMPD1,Tchem
2483,ENSG00000213281,NRAS,Tchem
2484,ENSG00000009307,CSDE1,Tbio
2486,ENSG00000052723,SIKE1,Tbio
2488,ENSG00000198765,SYCP1,Tbio
2489,ENSG00000134200,TSHB,Tbio
2490,ENSG00000134198,TSPAN2,Tbio
2493,ENSG00000134259,NGF,Tchem
2501,ENSG00000173218,VANGL1,Tbio
2502,ENSG00000118729,CASQ2,Tbio
2503,ENSG00000177551,NHLH2,Tbio
2507,ENSG00000163393,SLC22A15,Tdark
2509,ENSG00000173212,MAB21L3,Tdark
2512,ENSG00000163399,ATP1A1,Tclin
2513,ENSG00000203865,ATP1A1-AS1,Tdark
2519,ENSG00000116815,CD58,Tbio
2522,ENSG00000143061,IGSF3,Tbio
2524,ENSG00000203864,C1orf137,Tdark
2527,ENSG00000116824,CD2,Tclin
2530,ENSG00000134247,PTGFRN,Tbio
2532,ENSG00000134256,CD101,Tbio
2534,ENSG00000116830,TTF2,Tbio
2536,ENSG00000134253,TRIM45,Tbio
2538,ENSG00000134258,VTCN1,Tbio
2542,ENSG00000198162,MAN1A2,Tbio
2551,ENSG00000196505,GDAP2,Tbio
2552,ENSG00000065183,WDR3,Tbio
2553,ENSG00000155761,SPAG17,Tdark
2557,ENSG00000092607,TBX15,Tbio
2560,ENSG00000116874,WARS2,Tbio
2569,ENSG00000116882,HAO2,Tchem
2571,ENSG00000203859,HSD3B2,Tclin
2577,ENSG00000203857,HSD3B1,Tchem
2585,ENSG00000143067,ZNF697,Tdark
2586,ENSG00000092621,PHGDH,Tchem
2587,ENSG00000134240,HMGCS2,Tbio
2588,ENSG00000134193,REG4,Tbio
2589,ENSG00000215864,NBPF7,Tdark
2592,ENSG00000134249,ADAM30,Tdark
2594,ENSG00000134250,NOTCH2,Tchem
2597,ENSG00000265808,SEC22B,Tbio
2603,ENSG00000270231,NBPF8,Tdark
2607,ENSG00000273136,NBPF26,Tdark
2609,ENSG00000263353,PPIAL4A,Tdark
2616,ENSG00000198019,FCGR1B,Tbio
2623,ENSG00000188610,FAM72B,Tdark
2624,ENSG00000171943,SRGAP2C,Tbio
2664,ENSG00000263513,FAM72C,Tdark
2673,ENSG00000271567,PPIAL4E,Tdark
2678,ENSG00000266338,NBPF15,Tdark
2684,ENSG00000279782,PPIAL4F,Tdark
2690,ENSG00000196369,SRGAP2B,Tdark
2692,ENSG00000215784,FAM72D,Tdark
2698,ENSG00000256374,PPIAL4D,Tdark
2702,ENSG00000162825,NBPF20,Tdark
2709,ENSG00000117262,GPR89A,Tbio
2710,ENSG00000174827,PDZK1,Tbio
2711,ENSG00000117281,CD160,Tbio
2712,ENSG00000265491,RNF115,Tbio
2713,ENSG00000186141,POLR3C,Tbio
2714,ENSG00000186364,NUDT17,Tdark
2715,ENSG00000131788,PIAS3,Tbio
2717,ENSG00000198483,ANKRD35,Tdark
2718,ENSG00000143127,ITGA10,Tbio
2720,ENSG00000131779,PEX11B,Tbio
2721,ENSG00000211451,GNRHR2,Tdark
2722,ENSG00000265241,RBM8A,Tbio
2724,ENSG00000271601,LIX1L,Tdark
2725,ENSG00000272031,ANKRD34A,Tdark
2726,ENSG00000121851,POLR3GL,Tdark
2727,ENSG00000265972,TXNIP,Tbio
2731,ENSG00000271425,NBPF10,Tdark
2745,ENSG00000268043,NBPF12,Tdark
2753,ENSG00000131791,PRKAB2,Tchem
2755,ENSG00000131781,FMO5,Tbio
2759,ENSG00000131778,CHD1L,Tbio
2766,ENSG00000116128,BCL9,Tbio
2767,ENSG00000162836,ACP6,Tbio
2770,ENSG00000265107,GJA5,Tbio
2773,ENSG00000121634,GJA8,Tbio
2774,ENSG00000188092,GPR89B,Tbio
2776,ENSG00000244211,PDZK1P1,Tdark
2782,ENSG00000263956,NBPF11,Tdark
2809,ENSG00000236334,PPIAL4G,Tdark
2811,ENSG00000270629,NBPF14,Tdark
2816,ENSG00000178104,PDE4DIP,Tbio
2822,ENSG00000269713,NBPF9,Tdark
2830,ENSG00000271383,NBPF19,Tdark
2831,ENSG00000263464,PPIAL4C,Tdark
2832,ENSG00000277147,LINC00869,Tdark
2838,ENSG00000150337,FCGR1A,Tclin
2839,ENSG00000203814,HIST2H2BF,Tdark
2844,ENSG00000203812,HIST2H2AA3,Tbio
2845,ENSG00000220323,HIST2H2BD,Tdark
2847,ENSG00000203819,HIST2H2BC,Tdark
2849,ENSG00000203852,HIST2H3A,Tbio
2852,ENSG00000184678,HIST2H2BE,Tbio
2853,ENSG00000184260,HIST2H2AC,Tbio
2854,ENSG00000184270,HIST2H2AB,Tbio
2855,ENSG00000178096,BOLA1,Tbio
2856,ENSG00000159164,SV2A,Tclin
2857,ENSG00000143368,SF3B4,Tbio
2858,ENSG00000014914,MTMR11,Tdark
2859,ENSG00000264522,OTUD7B,Tbio
2861,ENSG00000136631,VPS45,Tbio
2862,ENSG00000023902,PLEKHO1,Tbio
2864,ENSG00000143401,ANP32E,Tbio
2867,ENSG00000118298,CA14,Tclin
2868,ENSG00000117362,APH1A,Tbio
2869,ENSG00000118292,C1orf54,Tdark
2870,ENSG00000159208,CIART,Tbio
2871,ENSG00000266472,MRPS21,Tdark
2872,ENSG00000117360,PRPF3,Tbio
2873,ENSG00000163125,RPRD2,Tdark
2874,ENSG00000143374,TARS2,Tbio
2876,ENSG00000143369,ECM1,Tbio
2879,ENSG00000143382,ADAMTSL4,Tbio
2881,ENSG00000203804,ADAMTSL4-AS1,Tdark
2884,ENSG00000143384,MCL1,Tchem
2886,ENSG00000143420,ENSA,Tbio
2888,ENSG00000143457,GOLPH3L,Tbio
2889,ENSG00000143452,HORMAD1,Tbio
2891,ENSG00000163131,CTSS,Tchem
2893,ENSG00000143387,CTSK,Tchem
2895,ENSG00000143437,ARNT,Tbio
2900,ENSG00000143379,SETDB1,Tbio
2901,ENSG00000143418,CERS2,Tbio
2903,ENSG00000143412,ANXA9,Tbio
2904,ENSG00000143409,MINDY1,Tbio
2905,ENSG00000143363,PRUNE1,Tchem
2907,ENSG00000163141,BNIPL,Tbio
2909,ENSG00000197622,CDC42SE1,Tdark
2910,ENSG00000213190,MLLT11,Tbio
2911,ENSG00000143458,GABPB2,Tbio
2914,ENSG00000143434,SEMA6C,Tbio
2915,ENSG00000163154,TNFAIP8L2,Tbio
2916,ENSG00000163155,LYSMD1,Tdark
2917,ENSG00000163156,SCNM1,Tbio
2918,ENSG00000163157,TMOD4,Tbio
2919,ENSG00000163159,VPS72,Tbio
2920,ENSG00000143398,PIP5K1A,Tbio
2921,ENSG00000159352,PSMD4,Tbio
2923,ENSG00000143373,ZNF687,Tbio
2924,ENSG00000143393,PI4KB,Tchem
2927,ENSG00000143390,RFX5,Tbio
2929,ENSG00000143416,SELENBP1,Tbio
2930,ENSG00000159377,PSMB4,Tbio
2931,ENSG00000143442,POGZ,Tbio
2933,ENSG00000143375,CGN,Tbio
2935,ENSG00000143367,TUFT1,Tbio
2940,ENSG00000143376,SNX27,Tbio
2943,ENSG00000159409,CELF3,Tbio
2944,ENSG00000178796,RIIAD1,Tdark
2948,ENSG00000143436,MRPL9,Tdark
2949,ENSG00000143450,OAZ3,Tbio
2952,ENSG00000182134,TDRKH,Tbio
2955,ENSG00000213171,LINGO4,Tdark
2956,ENSG00000143365,RORC,Tchem
2957,ENSG00000225556,C2CD4D,Tdark
2960,ENSG00000196407,THEM5,Tbio
2961,ENSG00000159445,THEM4,Tbio
2963,ENSG00000197747,S100A10,Tbio
2966,ENSG00000163191,S100A11,Tbio
2968,ENSG00000182898,TCHHL1,Tdark
2969,ENSG00000159450,TCHH,Tbio
2972,ENSG00000215853,RPTN,Tbio
2975,ENSG00000197915,HRNR,Tbio
2976,ENSG00000143631,FLG,Tbio
2977,ENSG00000143520,FLG2,Tbio
2979,ENSG00000143536,CRNN,Tbio
2980,ENSG00000186207,LCE5A,Tdark
2981,ENSG00000169509,CRCT1,Tbio
2982,ENSG00000185966,LCE3E,Tdark
2983,ENSG00000163202,LCE3D,Tbio
2984,ENSG00000244057,LCE3C,Tbio
2985,ENSG00000187238,LCE3B,Tbio
2986,ENSG00000185962,LCE3A,Tbio
2989,ENSG00000187223,LCE2D,Tdark
2990,ENSG00000187180,LCE2C,Tdark
2991,ENSG00000159455,LCE2B,Tdark
2992,ENSG00000187173,LCE2A,Tdark
2993,ENSG00000187170,LCE4A,Tdark
2997,ENSG00000203786,KPRP,Tdark
2998,ENSG00000240386,LCE1F,Tdark
2999,ENSG00000186226,LCE1E,Tdark
3000,ENSG00000172155,LCE1D,Tbio
3001,ENSG00000197084,LCE1C,Tdark
3002,ENSG00000196734,LCE1B,Tbio
3003,ENSG00000186844,LCE1A,Tbio
3004,ENSG00000235942,LCE6A,Tdark
3005,ENSG00000163206,SMCP,Tbio
3006,ENSG00000163207,IVL,Tbio
3009,ENSG00000184148,SPRR4,Tdark
3010,ENSG00000169474,SPRR1A,Tbio
3011,ENSG00000163209,SPRR3,Tbio
3014,ENSG00000169469,SPRR1B,Tbio
3015,ENSG00000163216,SPRR2D,Tdark
3016,ENSG00000241794,SPRR2A,Tbio
3017,ENSG00000196805,SPRR2B,Tdark
3018,ENSG00000203785,SPRR2E,Tdark
3019,ENSG00000244094,SPRR2F,Tdark
3021,ENSG00000159516,SPRR2G,Tdark
3023,ENSG00000203784,LELP1,Tbio
3024,ENSG00000203783,PRR9,Tdark
3026,ENSG00000203782,LOR,Tbio
3027,ENSG00000159527,PGLYRP3,Tbio
3028,ENSG00000163218,PGLYRP4,Tbio
3030,ENSG00000163220,S100A9,Tchem
3031,ENSG00000163221,S100A12,Tbio
3033,ENSG00000143546,S100A8,Tbio
3035,ENSG00000184330,S100A7A,Tbio
3037,ENSG00000197364,S100A7L2,Tdark
3038,ENSG00000143556,S100A7,Tbio
3041,ENSG00000197956,S100A6,Tbio
3042,ENSG00000196420,S100A5,Tbio
3043,ENSG00000196154,S100A4,Tchem
3044,ENSG00000188015,S100A3,Tbio
3045,ENSG00000196754,S100A2,Tbio
3046,ENSG00000188643,S100A16,Tbio
3047,ENSG00000189334,S100A14,Tbio
3048,ENSG00000189171,S100A13,Tbio
3049,ENSG00000160678,S100A1,Tbio
3051,ENSG00000160679,CHTOP,Tbio
3052,ENSG00000143553,SNAPIN,Tbio
3053,ENSG00000143621,ILF2,Tbio
3054,ENSG00000169418,NPR1,Tclin
3059,ENSG00000143624,INTS3,Tbio
3062,ENSG00000143554,SLC27A3,Tbio
3064,ENSG00000143614,GATAD2B,Tbio
3068,ENSG00000198837,DENND4B,Tbio
3069,ENSG00000160741,CRTC2,Tbio
